"NAME","ECONOMY","DISPLAY_NAME","ALIASES","CATEGORIES","TYPE","VALUE","STATIC","STATICPRICE","STOCK","MEDIAN","INITIATION","STARTPRICE","CEILING","FLOOR","MAXSTOCK","COMPONENTS","DATA","VERSION"
"REDSTONE_TORCH_ON_0","default","redstone_torch","redstonetorch,","redstone,","ITEM","7.16","false","14","0","10000","true","14","1000000","0","0","redstone,1;stick,1;","amount,1;durability,0;maxStackSize,64;data,0;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,REDSTONE_TORCH_ON;metaType,ITEM;maxDurability,0;","1"
"RED_MUSHROOM_0","default","red_mushroom","redmushroom,","organic,","ITEM","1","false","2","0","10000","true","2","1000000","0","0","","amount,1;durability,0;maxStackSize,64;data,0;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,RED_MUSHROOM;metaType,ITEM;maxDurability,0;","1"
"RED_ROSE_0","default","poppy","poppy,redrose,","organic,","ITEM","10","false","20","0","10000","true","20","1000000","0","0","","amount,1;durability,0;maxStackSize,64;data,0;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,RED_ROSE;metaType,ITEM;maxDurability,0;","1"
"RED_ROSE_1","default","blue_orchid","blueorchid,","organic,flowers,","ITEM","20","false","40","0","10000","true","40","1000000","0","0","","amount,1;durability,1;maxStackSize,64;data,1;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,RED_ROSE;metaType,ITEM;maxDurability,0;","1"
"RED_ROSE_2","default","allium","allium,","organic,flowers,","ITEM","60","false","120","0","5000","true","120","1000000","0","0","","amount,1;durability,2;maxStackSize,64;data,2;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,RED_ROSE;metaType,ITEM;maxDurability,0;","1"
"RED_ROSE_3","default","azure_bluet","azurebluet,","organic,flowers,","ITEM","30","false","60","0","10000","true","60","1000000","0","0","","amount,1;durability,3;maxStackSize,64;data,3;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,RED_ROSE;metaType,ITEM;maxDurability,0;","1"
"RED_ROSE_4","default","red_tulip","redtulip,","organic,flowers,","ITEM","30","false","60","0","10000","true","60","1000000","0","0","","amount,1;durability,4;maxStackSize,64;data,4;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,RED_ROSE;metaType,ITEM;maxDurability,0;","1"
"RED_ROSE_5","default","orange_tulip","orangetulip,","organic,flowers,","ITEM","30","false","60","0","10000","true","60","1000000","0","0","","amount,1;durability,5;maxStackSize,64;data,5;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,RED_ROSE;metaType,ITEM;maxDurability,0;","1"
"RED_ROSE_6","default","white_tulip","whitetulip,","organic,flowers,","ITEM","30","false","60","0","10000","true","60","1000000","0","0","","amount,1;durability,6;maxStackSize,64;data,6;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,RED_ROSE;metaType,ITEM;maxDurability,0;","1"
"RED_ROSE_7","default","pink_tulip","pinktulip,","organic,flowers,","ITEM","10","false","20","0","10000","true","20","1000000","0","0","","amount,1;durability,7;maxStackSize,64;data,7;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,RED_ROSE;metaType,ITEM;maxDurability,0;","1"
"RED_ROSE_8","default","oxeye_daisy","oxeyedaisy,","organic,flowers,","ITEM","30","false","60","0","10000","true","60","1000000","0","0","","amount,1;durability,8;maxStackSize,64;data,8;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,RED_ROSE;metaType,ITEM;maxDurability,0;","1"
"RED_SANDSTONE_0","default","red_sandstone","redsandstone,","blocks,","ITEM","60","false","120","0","10000","true","120","1000000","0","0","redsand,4;","amount,1;durability,0;maxStackSize,64;data,0;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,RED_SANDSTONE;metaType,ITEM;maxDurability,0;","1"
"RED_SANDSTONE_1","default","chiseled_red_sandstone","chiseledredsandstone,","blocks,","ITEM","60","false","120","0","10000","true","120","1000000","0","0","red_sandstone_slab,2;","amount,1;durability,1;maxStackSize,64;data,1;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,RED_SANDSTONE;metaType,ITEM;maxDurability,0;","1"
"RED_SANDSTONE_2","default","smooth_red_sandstone","smoothredsandstone,","blocks,","ITEM","60","false","120","0","10000","true","120","1000000","0","0","red_sandstone,1;","amount,1;durability,2;maxStackSize,64;data,2;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,RED_SANDSTONE;metaType,ITEM;maxDurability,0;","1"
"RED_SANDSTONE_STAIRS_0","default","red_sandstone_stairs","redsandstonestairs,","stairs,","ITEM","90","false","180","0","10000","true","180","1000000","0","0","red_sandstone,3/2;","amount,1;durability,0;maxStackSize,64;data,0;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,RED_SANDSTONE_STAIRS;metaType,ITEM;maxDurability,0;","1"
"ROTTEN_FLESH_0","default","rotten_flesh","rottenflesh,","food,","ITEM","1","false","2","0","10000","true","2","1000000","0","0","","amount,1;durability,0;maxStackSize,64;data,0;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,ROTTEN_FLESH;metaType,ITEM;maxDurability,0;","1"
"SADDLE_0","default","saddle","saddle,","horses,","ITEM","2000","false","4000","0","100","true","4000","1000000","0","0","","amount,1;durability,0;maxStackSize,1;data,0;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,SADDLE;metaType,ITEM;maxDurability,0;","1"
"SANDSTONE_0","default","sandstone","sandstone,","blocks,","ITEM","20","false","40","0","10000","true","40","1000000","0","0","sand,4;","amount,1;durability,0;maxStackSize,64;data,0;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,SANDSTONE;metaType,ITEM;maxDurability,0;","1"
"SANDSTONE_1","default","hieroglyph","hieroglyph,","blocks,","ITEM","20","false","40","0","10000","true","40","1000000","0","0","sandstoneslab,2;","amount,1;durability,1;maxStackSize,64;data,1;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,SANDSTONE;metaType,ITEM;maxDurability,0;","1"
"SANDSTONE_2","default","smooth_sandstone","smoothsandstone,","blocks,","ITEM","20","false","40","0","10000","true","40","1000000","0","0","sandstone,1;","amount,1;durability,2;maxStackSize,64;data,2;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,SANDSTONE;metaType,ITEM;maxDurability,0;","1"
"SANDSTONE_STAIRS_0","default","sandstone_stairs","sandstonestairs,","stairs,","ITEM","30","false","60","0","10000","true","60","1000000","0","0","sandstone,3/2;","amount,1;durability,0;maxStackSize,64;data,0;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,SANDSTONE_STAIRS;metaType,ITEM;maxDurability,0;","1"
"SAND_0","default","sand","sand,","blocks,","ITEM","5","false","10","0","10000","true","10","1000000","0","0","","amount,1;durability,0;maxStackSize,64;data,0;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,SAND;metaType,ITEM;maxDurability,0;","1"
"SAND_1","default","red_sand","redsand,","blocks,","ITEM","15","false","30","0","10000","true","30","1000000","0","0","","amount,1;durability,1;maxStackSize,64;data,1;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,SAND;metaType,ITEM;maxDurability,0;","1"
"SAPLING_0","default","oak_sapling","oaksapling,","organic,","ITEM","5","false","10","0","1000","true","10","1000000","0","0","","amount,1;durability,0;maxStackSize,64;data,0;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,SAPLING;metaType,ITEM;maxDurability,0;","1"
"SAPLING_1","default","spruce_sapling","sprucesapling,","organic,","ITEM","5","false","10","0","1000","true","10","1000000","0","0","","amount,1;durability,1;maxStackSize,64;data,1;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,SAPLING;metaType,ITEM;maxDurability,0;","1"
"SAPLING_2","default","birch_sapling","birchsapling,","organic,","ITEM","5","false","10","0","1000","true","10","1000000","0","0","","amount,1;durability,2;maxStackSize,64;data,2;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,SAPLING;metaType,ITEM;maxDurability,0;","1"
"SAPLING_3","default","jungle_sapling","junglesapling,","organic,","ITEM","5","false","10","0","1000","true","10","1000000","0","0","","amount,1;durability,3;maxStackSize,64;data,3;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,SAPLING;metaType,ITEM;maxDurability,0;","1"
"SAPLING_4","default","acacia_sapling","acaciasapling,","organic,","ITEM","5","false","10","0","10000","true","10","1000000","0","0","","amount,1;durability,4;maxStackSize,64;data,4;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,SAPLING;metaType,ITEM;maxDurability,0;","1"
"SAPLING_5","default","dark_oak_sapling","darkoaksapling,","organic,","ITEM","5","false","10","0","10000","true","10","1000000","0","0","","amount,1;durability,5;maxStackSize,64;data,5;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,SAPLING;metaType,ITEM;maxDurability,0;","1"
"SEA_LANTERN_0","default","sea_lantern","sealantern,","underwater,","ITEM","4600","false","9200","0","1000","true","9200","1000000","0","999999999","prismarine_crystals,5;prismarine_shard,4;","amount,1;durability,0;maxStackSize,64;data,0;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,SEA_LANTERN;metaType,ITEM;maxDurability,0;","1"
"SEEDS_0","default","seeds","seeds,","organic,","ITEM","2","false","4","0","10000","true","4","1000000","0","0","","amount,1;durability,0;maxStackSize,64;data,0;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,SEEDS;metaType,ITEM;maxDurability,0;","1"
"SHEARS_0","default","shears","shears,","tools,","ITEM","64","false","128","0","15000","true","128","1000000","0","0","ironingot,2;","amount,1;durability,0;maxStackSize,1;data,0;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,SHEARS;metaType,ITEM;maxDurability,238;","1"
"SHIELD_0","default","shield","shield,","armor,","ITEM","38","false","76","0","10000","true","76","1000000","0","0","oakwood,6;iron_ingot,1;","amount,1;durability,0;maxStackSize,1;data,0;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,SHIELD;metaType,ITEM;maxDurability,336;","1"
"SIGN_0","default","sign","sign,","wood,","ITEM","2.1666666666666665","false","4.333333333333333","0","10000","true","4.333333333333333","1000000","0","0","oakwood,2;stick,1/3;","amount,1;durability,0;maxStackSize,16;data,0;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,SIGN;metaType,ITEM;maxDurability,0;","1"
"SILK_TOUCH_1","default","silktouch_1","silktouch1,","enchantments,","ENCHANTMENT","3200","false","6400","0","50","true","6400","1000000","0","0","","lvl,1;enchantment,SILK_TOUCH;","1"
"SKULL_ITEM_0","default","skeleton_skull","skeletonskull,","heads,","ITEM","10000","false","20000","0","1000","true","20000","1000000","0","0","","amount,1;durability,0;maxStackSize,64;data,0;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,SKULL_ITEM;metaType,ITEM;maxDurability,0;","1"
"SKULL_ITEM_1","default","wither_skeleton_skull","witherskeletonskull,","heads,","ITEM","4500","false","9000","0","1000","true","9000","1000000","0","0","","amount,1;durability,1;maxStackSize,64;data,1;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,SKULL_ITEM;metaType,ITEM;maxDurability,0;","1"
"SKULL_ITEM_2","default","zombie_head","zombiehead,","heads,","ITEM","10000","false","20000","0","1000","true","20000","1000000","0","0","","amount,1;durability,2;maxStackSize,64;data,2;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,SKULL_ITEM;metaType,ITEM;maxDurability,0;","1"
"SKULL_ITEM_3","default","head","head,","heads,","ITEM","10000","false","20000","0","1000","true","20000","1000000","0","0","","amount,1;durability,3;maxStackSize,64;data,3;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,SKULL_ITEM;metaType,ITEM;maxDurability,0;","1"
"SKULL_ITEM_4","default","creeper_head","creeperhead,","heads,","ITEM","10000","false","20000","0","1000","true","20000","1000000","0","0","","amount,1;durability,4;maxStackSize,64;data,4;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,SKULL_ITEM;metaType,ITEM;maxDurability,0;","1"
"SKULL_ITEM_5","default","dragon_head","dragonhead,","end,","ITEM","80000","false","160000","0","50","true","160000","1000000","0","1000000","","amount,1;durability,5;maxStackSize,64;data,5;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,SKULL_ITEM;metaType,ITEM;maxDurability,0;","1"
"SLIME_BALL_0","default","slime_ball","slimeball,","brewing,organic,","ITEM","50","false","100","0","10000","true","100","1000000","0","0","","amount,1;durability,0;maxStackSize,64;data,0;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,SLIME_BALL;metaType,ITEM;maxDurability,0;","1"
"SLIME_BLOCK_0","default","slime_block","slimeblock,","blocks,","ITEM","450","false","900","0","10000","true","900","1000000","0","0","slimeball,9;","amount,1;durability,0;maxStackSize,64;data,0;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,SLIME_BLOCK;metaType,ITEM;maxDurability,0;","1"
"SMOOTH_BRICK_0","default","stonebrick","stonebrick,","blocks,","ITEM","3","false","6","0","10000","true","6","1000000","0","0","stone,1;","amount,1;durability,0;maxStackSize,64;data,0;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,SMOOTH_BRICK;metaType,ITEM;maxDurability,0;","1"
"SMOOTH_BRICK_1","default","mossy_stone_brick","mossystonebrick,","blocks,","ITEM","150","false","300","0","1000","true","300","1000000","0","0","","amount,1;durability,1;maxStackSize,64;data,1;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,SMOOTH_BRICK;metaType,ITEM;maxDurability,0;","1"
"SMOOTH_BRICK_2","default","cracked_stone_brick","crackedstonebrick,","blocks,","ITEM","150","false","300","0","1000","true","300","1000000","0","0","","amount,1;durability,2;maxStackSize,64;data,2;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,SMOOTH_BRICK;metaType,ITEM;maxDurability,0;","1"
"SMOOTH_BRICK_3","default","chiseled_stone_brick","chiseledstonebrick,","blocks,","ITEM","6.66","false","13.33","0","1000","true","13.33","1000000","0","0","","amount,1;durability,3;maxStackSize,64;data,3;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,SMOOTH_BRICK;metaType,ITEM;maxDurability,0;","1"
"SMOOTH_STAIRS_0","default","stone_brick_stairs","stonebrickstairs,","stairs,","ITEM","4.5","false","9","0","10000","true","9","1000000","0","0","stonebrick,3/2;","amount,1;durability,0;maxStackSize,64;data,0;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,SMOOTH_STAIRS;metaType,ITEM;maxDurability,0;","1"
"SNOW_0","default","snow","snow,","other,","ITEM","5","false","10","0","10000","true","10","1000000","0","0","snowblock,1/2;","amount,1;durability,0;maxStackSize,64;data,0;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,SNOW;metaType,ITEM;maxDurability,0;","1"
"SNOW_BALL_0","default","snow_ball","snowball,","other,","ITEM","2.5","false","5","0","10000","true","5","1000000","0","0","","amount,1;durability,0;maxStackSize,16;data,0;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,SNOW_BALL;metaType,ITEM;maxDurability,0;","1"
"SNOW_BLOCK_0","default","snow_block","snowblock,","blocks,","ITEM","10","false","20","0","10000","true","20","1000000","0","0","snowball,4;","amount,1;durability,0;maxStackSize,64;data,0;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,SNOW_BLOCK;metaType,ITEM;maxDurability,0;","1"
"SOUL_SAND_0","default","soul_sand","soulsand,","blocks,","ITEM","20","false","40","0","3000","true","40","1000000","0","0","","amount,1;durability,0;maxStackSize,64;data,0;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,SOUL_SAND;metaType,ITEM;maxDurability,0;","1"
"SPECKLED_MELON_0","default","glistering_melon","glisteringmelon,","brewing,","ITEM","122","false","244","0","10000","true","244","1000000","0","0","goldnugget,8;melon,1;","amount,1;durability,0;maxStackSize,64;data,0;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,SPECKLED_MELON;metaType,ITEM;maxDurability,0;","1"
"SPECTRAL_ARROW_0","default","spectral_arrow","spectralarrow,","arrows,","ITEM","33.4375","false","66.875","0","1000","true","66.875","1000000","0","0","arrow,1/2;glowstonedust,2;","amount,1;durability,0;maxStackSize,64;data,0;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,SPECTRAL_ARROW;metaType,ITEM;maxDurability,0;","1"
"SPIDER_EYE_0","default","spider_eye","spidereye,","brewing,","ITEM","15","false","30","0","10000","true","30","1000000","0","0","","amount,1;durability,0;maxStackSize,64;data,0;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,SPIDER_EYE;metaType,ITEM;maxDurability,0;","1"
"SPLASH_POTION_0","default","splash_uncraftable_potion","splashuncraftablepotion,","potions,","ITEM","20","false","40","0","10000","true","40","1000000","0","0","uncraftable_potion,1;gunpowder,1/3;","amount,1;durability,0;maxStackSize,1;data,0;itemMetaData,potionData[1]isExtended[0]false{0}potionType[0]UNCRAFTABLE{0}isUpgraded[0]false{0}{1}enchantments[1]{1}itemFlags[1]{1}potionEffects[1]{1}displayName[1]{1}lore[1]{1};isBlank,false;material,SPLASH_POTION;metaType,POTION;maxDurability,0;","1.1"
"SPONGE_0","default","sponge","sponge,","rare,underwater,","ITEM","30003","false","60006","0","100","true","60006","1000000","0","0","","amount,1;durability,0;maxStackSize,64;data,0;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,SPONGE;metaType,ITEM;maxDurability,0;","1"
"SPONGE_1","default","wet_sponge","wetsponge,","underwater,rare,","ITEM","30000","false","60000","0","100","true","60000","1000000","0","1000000000","","amount,1;durability,1;maxStackSize,64;data,1;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,SPONGE;metaType,ITEM;maxDurability,0;","1"
"SPRUCE_DOOR_ITEM_0","default","spruce_door","sprucedoor,","doors,","ITEM","2","false","4","0","10000","true","4","1000000","0","0","spruce_wood,2;","amount,1;durability,0;maxStackSize,64;data,0;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,SPRUCE_DOOR_ITEM;metaType,ITEM;maxDurability,0;","1"
"SPRUCE_FENCE_0","default","spruce_fence","sprucefence,","fences,","ITEM","1.6666666666666665","false","3.333333333333333","0","10000","true","3.333333333333333","1000000","0","0","spruce_wood,4/3;stick,2/3;","amount,1;durability,0;maxStackSize,64;data,0;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,SPRUCE_FENCE;metaType,ITEM;maxDurability,0;","1"
"SPRUCE_FENCE_GATE_0","default","spruce_gate","sprucegate,","fences,","ITEM","4","false","8","0","10000","true","8","1000000","0","0","stick,4;spruce_wood,2;","amount,1;durability,0;maxStackSize,64;data,0;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,SPRUCE_FENCE_GATE;metaType,ITEM;maxDurability,0;","1"
"SPRUCE_WOOD_STAIRS_0","default","spruce_wood_stairs","sprucewoodstairs,","stairs,","ITEM","1.5","false","3","0","10000","true","3","1000000","0","0","sprucewood,3/2;","amount,1;durability,0;maxStackSize,64;data,0;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,SPRUCE_WOOD_STAIRS;metaType,ITEM;maxDurability,0;","1"
"STAINED_CLAY_0","default","white_clay","whiteclay,","hardenedclays,","ITEM","24.416666666666668","false","48.833333333333336","0","5000","true","48.833333333333336","1000000","0","0","hardenedclay,1;bonemeal,1/8;","amount,1;durability,0;maxStackSize,64;data,0;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,STAINED_CLAY;metaType,ITEM;maxDurability,0;","1"
"STAINED_CLAY_1","default","orange_clay","orangeclay,","hardenedclays,","ITEM","24.625","false","49.25","0","5000","true","49.25","1000000","0","0","hardenedclay,1;orangedye,1/8;","amount,1;durability,1;maxStackSize,64;data,1;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,STAINED_CLAY;metaType,ITEM;maxDurability,0;","1"
"STAINED_CLAY_10","default","purple_clay","purpleclay,","hardenedclays,","ITEM","25.875","false","51.75","0","5000","true","51.75","1000000","0","0","hardenedclay,1;purpledye,1/8;","amount,1;durability,10;maxStackSize,64;data,10;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,STAINED_CLAY;metaType,ITEM;maxDurability,0;","1"
"STAINED_CLAY_11","default","blue_clay","blueclay,","hardenedclays,","ITEM","27.125","false","54.25","0","5000","true","54.25","1000000","0","0","lapislazuli,1/8;hardenedclay,1;","amount,1;durability,11;maxStackSize,64;data,11;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,STAINED_CLAY;metaType,ITEM;maxDurability,0;","1"
"STAINED_CLAY_12","default","brown_clay","brownclay,","hardenedclays,","ITEM","24.75","false","49.5","0","5000","true","49.5","1000000","0","0","cocoabeans,1/8;hardenedclay,1;","amount,1;durability,12;maxStackSize,64;data,12;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,STAINED_CLAY;metaType,ITEM;maxDurability,0;","1"
"STAINED_CLAY_13","default","green_clay","greenclay,","hardenedclays,","ITEM","25.5","false","51","0","5000","true","51","1000000","0","0","cactusgreen,1/8;hardenedclay,1;","amount,1;durability,13;maxStackSize,64;data,13;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,STAINED_CLAY;metaType,ITEM;maxDurability,0;","1"
"STAINED_CLAY_14","default","redclay","redclay,","hardenedclays,","ITEM","29","false","58","0","5000","true","58","1000000","0","0","hardenedclay,1;rosered,1;","amount,1;durability,14;maxStackSize,64;data,14;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,STAINED_CLAY;metaType,ITEM;maxDurability,0;","1"
"STAINED_CLAY_15","default","black_clay","blackclay,","hardenedclays,","ITEM","25.875","false","51.75","0","1000","true","51.75","1000000","0","0","inksac,1/8;hardenedclay,1;","amount,1;durability,15;maxStackSize,64;data,15;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,STAINED_CLAY;metaType,ITEM;maxDurability,0;","1"
"STAINED_CLAY_2","default","magenta_clay","magentaclay,","hardenedclays,","ITEM","25.197916666666668","false","50.395833333333336","0","5000","true","50.395833333333336","1000000","0","0","hardenedclay,1;magentadye,1/8;","amount,1;durability,2;maxStackSize,64;data,2;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,STAINED_CLAY;metaType,ITEM;maxDurability,0;","1"
"STAINED_CLAY_3","default","light_blue_clay","lightblueclay,","hardenedclays,","ITEM","25.770833333333332","false","51.541666666666664","0","5000","true","51.541666666666664","1000000","0","0","hardenedclay,1;lightbluedye,1/8;","amount,1;durability,3;maxStackSize,64;data,3;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,STAINED_CLAY;metaType,ITEM;maxDurability,0;","1"
"STAINED_CLAY_4","default","yellow_clay","yellowclay,","hardenedclays,","ITEM","24.625","false","49.25","0","5000","true","49.25","1000000","0","0","hardenedclay,1;dandelionyellow,1/8;","amount,1;durability,4;maxStackSize,64;data,4;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,STAINED_CLAY;metaType,ITEM;maxDurability,0;","1"
"STAINED_CLAY_5","default","limeclay","limeclay,","hardenedclays,","ITEM","24.958333333333332","false","49.916666666666664","0","5000","true","49.916666666666664","1000000","0","0","hardenedclay,1;limedye,1/8;","amount,1;durability,5;maxStackSize,64;data,5;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,STAINED_CLAY;metaType,ITEM;maxDurability,0;","1"
"STAINED_CLAY_6","default","pink_clay","pinkclay,","hardenedclays,","ITEM","24.520833333333332","false","49.041666666666664","0","5000","true","49.041666666666664","1000000","0","0","pinkdye,1/8;hardenedclay,1;","amount,1;durability,6;maxStackSize,64;data,6;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,STAINED_CLAY;metaType,ITEM;maxDurability,0;","1"
"STAINED_CLAY_7","default","gray_clay","grayclay,greyclay,","hardenedclays,","ITEM","25.145833333333332","false","50.291666666666664","0","1000","true","50.291666666666664","1000000","0","0","graydye,1/8;hardenedclay,1;","amount,1;durability,7;maxStackSize,64;data,7;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,STAINED_CLAY;metaType,ITEM;maxDurability,0;","1"
"STAINED_CLAY_8","default","light_gray_clay","lightgrayclay,lightgreyclay,","hardenedclays,","ITEM","24.78125","false","49.5625","0","1000","true","49.5625","1000000","0","0","hardenedclay,1;lightgraydye,1/8;","amount,1;durability,8;maxStackSize,64;data,8;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,STAINED_CLAY;metaType,ITEM;maxDurability,0;","1"
"STAINED_CLAY_9","default","cyan_clay","cyanclay,","hardenedclays,","ITEM","26.3125","false","52.625","0","5000","true","52.625","1000000","0","0","cyandye,1/8;hardenedclay,1;","amount,1;durability,9;maxStackSize,64;data,9;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,STAINED_CLAY;metaType,ITEM;maxDurability,0;","1"
"STAINED_GLASS_0","default","white_stained_glass","whitestainedglass,","stainedglass,","ITEM","10.416666666666666","false","20.833333333333332","0","10000","true","20.833333333333332","1000000","0","0","bonemeal,1/8;glass,1;","amount,1;durability,0;maxStackSize,64;data,0;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,STAINED_GLASS;metaType,ITEM;maxDurability,0;","1"
"STAINED_GLASS_1","default","orange_stained_glass","orangestainedglass,","stainedglass,","ITEM","10.625","false","21.25","0","10000","true","21.25","1000000","0","0","orangedye,1/8;glass,1;","amount,1;durability,1;maxStackSize,64;data,1;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,STAINED_GLASS;metaType,ITEM;maxDurability,0;","1"
"STAINED_GLASS_10","default","purple_stained_glass","purplestainedglass,","stainedglass,","ITEM","11.875","false","23.75","0","10000","true","23.75","1000000","0","0","purpledye,1/8;glass,1;","amount,1;durability,10;maxStackSize,64;data,10;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,STAINED_GLASS;metaType,ITEM;maxDurability,0;","1"
